Learning Rate, Activation Function, Weight Decay, Hidden Layers, Dropout Rate, Validation Error
0.000506410362701, tanh, 0.000627406342198, 128 96 64 32, 0.775989321863, 0.779043853283
0.0354612919021, sigmoid, 0.000413347686053, 96 32, 0.714147808657, 1.5123847723
0.000809009993182, sigmoid, 0.00340077825856, 128 64 96 32, 0.0951608885108, 0.980786919594
0.0378746438458, relu, 0.00237592340381, 96 128 32, 0.505341450966, 0.802357852459
0.811920345001, sigmoid, 0.00887285616599, 64 32 128, 0.0105517042362, 0.990048229694
0.0692604225165, sigmoid, 0.0161835676538, 32 64 128 96, 0.94070621849, 0.976448059082
0.000835780905221, tanh, 2.76868031466e-05, 96 32 128, 0.446579911323, 0.823490738869
0.0189082366285, leaky_relu, 6.93854775362e-05, 32 96 128 64, 0.0775958482778, 0.665855228901
0.00092218224263, tanh, 0.000920963752063, 128 32 96, 0.979006178951, 0.980672001839
0.0210946881521, sigmoid, 0.000617328942976, 96 128, 0.314820605278, 0.67805147171
0.0281416985321, sigmoid, 2.33976465986e-05, 64 128 32 96, 0.714875211991, 0.98000639677
0.130129207617, sigmoid, 2.85039131311e-05, 128 96 64 32, 0.397782223042, 0.985490679741
0.000875905388986, relu, 5.90511616505e-05, 64, 0.913426198005, 0.744585633278
0.00290783345992, sigmoid, 2.86984829969e-05, 32 96 64 128, 0.380893178319, 0.920768260956
0.0359123413931, relu, 0.0763559697273, 32 128 64 96, 0.812743294173, 0.975500762463
0.0162624033041, tanh, 5.76873841098e-05, 96 64 32, 0.785178304808, 3.5288374424
0.000208829611892, sigmoid, 0.00732271182789, 128 32, 0.37933615065, 0.779085099697
0.00572572583555, tanh, 0.013392553416, 64 96 32, 0.594582700047, 0.734757661819
0.281547073452, leaky_relu, 2.07773800684e-05, 32 96 128 64, 0.843657087538, 14707320.0
0.00421885414205, leaky_relu, 2.42262785216e-05, 64 32, 0.0826275463173, 0.625826239586
0.787660916285, sigmoid, 0.0326623095971, 128 96 32 64, 0.163415359274, 0.98100310564
0.00141203147491, sigmoid, 5.36536165016e-05, 64 96 128, 0.57053298809, 0.990576922894
0.00178139520773, leaky_relu, 0.0014475366963, 96 64 128 32, 0.881593921302, 0.945259094238
0.00219759097686, sigmoid, 0.00197345314485, 64 32 128 96, 0.055971731016, 0.980784475803
0.000855409262505, leaky_relu, 0.00418224697332, 64 96 128, 0.419864837772, 0.656014561653
0.0875618911568, leaky_relu, 0.00698365943338, 32 128, 0.840658432251, 8.65493679047
0.000343735896637, relu, 0.00323740763787, 32 64 96 128, 0.72059430849, 0.773581445217
0.00452598729213, relu, 0.00431527619254, 128 32 96, 0.764742179163, 0.752659618855
0.00163348679242, relu, 0.000131101959444, 64 128 32, 0.542211587861, 0.692457079887
0.00107385163446, tanh, 3.70901936264e-05, 96 128 64, 0.665799805067, 1.54329633713
0.138838439501, tanh, 0.0158285628653, 96 32 128, 0.255718957746, 0.620025753975
0.000871573549255, leaky_relu, 0.000723046111619, 128 96 32 64, 0.508521988625, 0.719151318073
0.140093401262, relu, 3.46038771603e-05, 96 128 32, 0.285329608747, 0.977337777615
0.248498161356, relu, 0.00397696589029, 96 128, 0.471610782552, 0.982032775879
0.00520889019427, leaky_relu, 0.000111462298541, 96 128, 0.758906228375, 0.747381031513
0.0394738279979, sigmoid, 0.00124052504843, 64 32 96 128, 0.230291129848, 0.759772062302
0.00406569908045, relu, 0.0229367544516, 64 128 96, 0.0258508337916, 0.691698312759
0.354588835594, relu, 0.00410668386595, 128 32 96 64, 0.759875507384, 3.31275224686
0.00179112066041, relu, 0.00309655206, 96 64 128, 0.707337272919, 0.705850541592
0.00151020499708, sigmoid, 0.00418814958582, 128 64 96 32, 0.750699634599, 0.98035722971
0.0134626815089, relu, 2.71383499384e-05, 128, 0.401006389489, 0.750448048115
0.00478080708843, sigmoid, 1.65411789537e-05, 96 64 128, 0.367371089863, 0.917033731937
0.0169925071214, sigmoid, 0.0110597977991, 128 96, 0.127252247247, 0.977103710175
0.000182720609447, sigmoid, 0.000347095241638, 128 32 96 64, 0.305394149342, 0.980974733829
0.0495696857589, relu, 0.00458477763247, 96, 0.0336035306235, 0.602490246296
0.000175247191258, tanh, 3.66016828586e-05, 32 128 64, 0.242821780896, 0.648586392403
0.0991772103103, relu, 0.0295352926537, 64 32, 0.690925425333, 0.841833233833
0.000104425989583, leaky_relu, 1.23174566704e-05, 128 32 64, 0.0479739011286, 0.62624078989
0.00288043726415, relu, 0.00457414184865, 32 96 64, 0.493225044279, 0.680572748184
0.0159994336608, tanh, 5.6282171092e-05, 128 96 64 32, 0.335977710343, 0.816735029221
0.000105321867508, leaky_relu, 0.0135448344889, 32 128, 0.697538436957, 0.737342715263
0.145902520386, tanh, 2.8472520022e-05, 128 64 32, 0.925678544356, 1.44385254383
0.292603180929, sigmoid, 8.12754286017e-05, 64 96 32 128, 0.610837185478, 0.985281407833
0.000276795633024, sigmoid, 0.0251371385963, 128 32 96, 0.0562969622648, 0.980952322483
0.000100698242086, leaky_relu, 0.000117902162124, 96 64 32, 0.594350454765, 0.733780026436
0.0317148602677, relu, 7.77074696334e-05, 64 96, 0.0435344489318, 0.672381103039
0.00221524933123, leaky_relu, 2.22431746815e-05, 32 96 64, 0.542870482319, 0.699098706245
0.00231437363781, sigmoid, 0.00728827075186, 32 96 128, 0.0395563085541, 0.98055678606
0.0215031253477, tanh, 0.00161127037287, 128 32 96, 0.28547351433, 0.77357417345
0.00062830907562, relu, 0.0492010227832, 96, 0.86370056293, 0.727876126766
0.15154264177, leaky_relu, 2.45110642916e-05, 128 32 64, 0.240245095527, 266.864929199
0.000118145468264, relu, 0.012370091593, 96 64 32, 0.779466530188, 0.879396319389
0.00157592132411, tanh, 0.000221245517275, 64 128 32 96, 0.50487601578, 0.997427225113
0.243702037569, leaky_relu, 0.0257039747311, 128 64 96, 0.934749248765, 366993.5625
0.377568116792, sigmoid, 0.0010001944622, 96 64 32, 0.401595223242, 1.21625173092
0.0117569215312, relu, 0.000150018681193, 128 96 32, 0.0631173930948, 0.619701266289
0.364047239108, leaky_relu, 0.0017945982443, 64 96 128 32, 0.584801350788, 4226527232.0
0.126752089839, tanh, 2.59352095857e-05, 64 96 128, 0.168724187601, 1.12298905849
0.00361511367803, sigmoid, 0.000186297018636, 64 96 128, 0.915934143416, 0.980285942554
0.0922550952645, sigmoid, 0.0257966838949, 128 32 96 64, 0.917150690381, 0.976293444633
0.000675521177015, relu, 0.00545123310842, 96 64 128 32, 0.853342330364, 0.863997638226
0.0191235072962, sigmoid, 0.000408086786238, 128 32 96 64, 0.655682039621, 0.981790781021
0.000976494758413, sigmoid, 0.00967820156242, 96 64 128, 0.147415393371, 0.98098051548
0.00717230013373, relu, 0.000758086396302, 64 96 128, 0.324000518172, 0.589877784252
0.00238658311237, sigmoid, 0.000135376294157, 64 32 96 128, 0.68303132813, 0.978497624397
0.00373406098957, relu, 0.0459748512148, 96 64, 0.395375760377, 0.747332334518
0.167545086616, leaky_relu, 0.00663499877576, 64 96, 0.613075508376, 967.117004395
0.000239324872244, leaky_relu, 0.0240914036272, 96 64 128 32, 0.322015131047, 0.978252410889
0.305620510564, leaky_relu, 0.000208804874919, 32 128 96 64, 0.525228487912, 2191601152.0
0.109103497361, relu, 0.00511518360459, 64 32, 0.470339407923, 0.965995013714
0.000129505438242, tanh, 2.55097778813e-05, 96 32 128, 0.82983036549, 0.796379208565
0.00981521955386, leaky_relu, 0.000471374857308, 96 64 32 128, 0.497329217745, 0.730454444885
0.000875372238593, leaky_relu, 0.013705531944, 64 128 32, 0.359900638551, 0.656118094921
0.00112505136631, sigmoid, 0.0134150237456, 32 128, 0.63631626086, 0.981038033962
0.0635482576199, relu, 0.0103577433688, 32 96 64, 0.0672544469287, 0.607290029526
0.0797086359538, tanh, 1.13500860291e-05, 96 64, 0.223289014483, 0.873736083508
0.0320559598417, relu, 4.17628295378e-05, 128 32 64 96, 0.5545773723, 0.92455470562
0.491409363495, tanh, 0.000237096370558, 64 128, 0.456004499263, 3.3033850193
0.0773869835225, leaky_relu, 0.000218663741544, 64 128 32 96, 0.88129023199, 1749.85852051
0.00470975877113, leaky_relu, 0.00519439052192, 64 32, 0.436491261156, 0.629348754883
0.00118999954628, tanh, 0.0407421019558, 96 64 32, 0.926114027453, 0.976774334908
0.327496274736, leaky_relu, 0.000103105138092, 32 64 96 128, 0.955107928218, 10569561088.0
0.0941334746792, tanh, 7.45664377176e-05, 96 128, 0.458415200453, 1.24008452892
0.00665199060628, leaky_relu, 2.08758538014e-05, 96 64 128, 0.0163154558216, 0.649984955788
0.0493864100693, relu, 0.00428558098538, 128 32 96 64, 0.809144514146, 0.973755061626
0.000475916962641, leaky_relu, 0.00029377062985, 32 128 96 64, 0.378180944141, 0.715163826942
0.0629125472967, relu, 0.000402394677091, 96 64 32, 0.688617893118, 0.978179037571
0.00257973509951, sigmoid, 0.00207156856938, 96 64 32 128, 0.626342114057, 0.979786336422
0.00315761183952, tanh, 4.77530022947e-05, 32 96 128, 0.26038981303, 0.729675173759
0.00267124192801, leaky_relu, 0.00941015280347, 32 128 96, 0.999408271197, 0.979761481285
0.000496452289497, leaky_relu, 0.000384292508491, 128, 0.732665643261, 0.607328593731
0.197791011926, tanh, 0.00131494951323, 128, 0.412418057647, 0.925340592861
0.157376642797, leaky_relu, 0.0629792857598, 64 128 96 32, 0.841033855915, 714881.25
0.0390010506143, leaky_relu, 0.0550652752446, 64 96 128 32, 0.535469770381, 0.976621985435
0.000702559342783, relu, 0.0997023422149, 64 96 32 128, 0.575213876795, 0.975293874741
0.000418074926556, relu, 3.14371483893e-05, 128 96, 0.801711066118, 0.734929025173
0.00412059552146, relu, 0.0105528957113, 32 128, 0.199377461952, 0.604716181755
0.699095583861, tanh, 0.00742665213707, 64 96 32 128, 0.805140248182, 5.41704559326
0.00101826694814, sigmoid, 1.14860513192e-05, 128 64, 0.443679860328, 0.663138508797
0.000465218105366, relu, 0.000720559187471, 32 96 128, 0.322816883908, 0.615407288074
0.000591633064772, relu, 0.000149733627563, 96 32 128, 0.899504164489, 0.973005056381
0.00972834112403, sigmoid, 0.00901017449862, 96 128, 0.757657858526, 0.977096140385
0.689781320988, sigmoid, 0.000132121173523, 64 96 128 32, 0.597202576384, 0.996615409851
0.0357978916318, sigmoid, 0.00200295058514, 64 96 32, 0.836089179229, 0.982826530933
0.000342859420461, sigmoid, 0.00617213059212, 64, 0.285376004991, 0.568141758442
0.000128406022031, leaky_relu, 3.98370139052e-05, 32 64 128 96, 0.035814553592, 0.701123774052
0.000138187216546, sigmoid, 2.80025826592e-05, 128 96 64 32, 0.421582660924, 0.799034237862
0.0277370583769, sigmoid, 0.00266312199109, 64 96 32 128, 0.914922852899, 0.977819085121
0.0112585153803, relu, 7.32222337859e-05, 32 96 64, 0.444127887275, 0.64399510622
0.211158648954, sigmoid, 0.00671568970609, 128 96 64, 0.0250836621298, 0.978874623775
0.0971772793361, tanh, 0.068538946491, 128, 0.980638223017, 0.933202624321
0.000109907231119, sigmoid, 0.0218708797684, 128 64 96 32, 0.549917660198, 0.974943399429
0.00220435217983, leaky_relu, 0.0598806933597, 32 96 128, 0.91178872194, 0.976153433323
0.298610671877, sigmoid, 0.000124077709675, 64 32 96 128, 0.959814748461, 1.08042728901
0.000225209712389, sigmoid, 0.0984075675695, 64 96, 0.188557141908, 0.980730175972
0.12533443677, tanh, 1.06096182727e-05, 64, 0.955498458, 9.44574737549
0.000862564232389, tanh, 3.91947389881e-05, 96 32, 0.794843058604, 1.06638205051
0.0331687990271, tanh, 0.00101467859407, 32, 0.8849713272, 2.76736903191
0.000574783873753, relu, 0.0018082014632, 32 64 128, 0.795077947655, 0.747334718704
0.000170709428914, tanh, 0.0117314437719, 32 128 96 64, 0.0346318557492, 0.664887368679
0.269534123532, sigmoid, 0.00271177359054, 96 32, 0.553741107767, 0.839409291744
0.20719770201, relu, 1.35363179598e-05, 128 64 32, 0.598298326143, 0.976951897144
0.803431286784, tanh, 2.81228809948e-05, 96 64 128, 0.976263687808, 26.7225589752
0.0010333139743, sigmoid, 6.98153724884e-05, 96 128 32 64, 0.516938914655, 0.813937008381
0.000976824873779, relu, 0.00037843222817, 128 96 32, 0.154313546408, 0.617781221867
0.00220978475764, sigmoid, 0.0014417530979, 96 128 32 64, 0.333090138253, 0.980551421642
0.0138203253975, tanh, 0.0003795170656, 96 32 64 128, 0.210902655807, 0.812630057335
0.00052622024989, relu, 4.51990958453e-05, 64, 0.886678438001, 0.70373660326
0.166039200911, leaky_relu, 0.095313045518, 96 32, 0.962979716161, 80.4926300049
0.0797244504782, sigmoid, 0.0011335109758, 64 96 32 128, 0.427737207617, 0.977711498737
0.000838625748917, sigmoid, 0.000998852466448, 128, 0.352175529715, 0.594116270542
0.00130282108378, tanh, 1.99083015773e-05, 128 32 64 96, 0.219192362913, 0.738087832928
0.00720807649616, leaky_relu, 0.000819276811913, 96 32, 0.96150063257, 0.977085113525
0.00529511683381, tanh, 1.92295875734e-05, 32 96 64 128, 0.728124014382, 3.43667650223
0.00130860171871, relu, 3.74619364869e-05, 128 64 96, 0.367414950444, 0.6023427248
0.000126732911656, tanh, 0.00588035126657, 96 128, 0.508497974255, 0.623582243919
0.000512683136113, sigmoid, 0.000533821191443, 64 96 32, 0.209831635461, 0.724883854389
0.115054630712, relu, 0.0398764967533, 128 64, 0.923695142286, 1.00745892525
0.109018127737, relu, 0.000111618113371, 128 96 64 32, 0.453592502568, 0.980796694756
0.00177143651224, sigmoid, 0.0271078921937, 96 128 64, 0.0557790726535, 0.980893731117
0.639181326161, tanh, 0.00366120611513, 32 64 128, 0.907886572098, 8.02002620697
0.00529900194094, leaky_relu, 0.000227630763923, 32 128 96 64, 0.41833009689, 0.706802725792
0.176395595368, leaky_relu, 0.0588507240943, 64 128 96 32, 0.79222748065, 385511.9375
0.000371968481922, leaky_relu, 0.000383218011137, 96 64 128 32, 0.643396117375, 0.836004018784
0.174477302419, relu, 0.000215816416419, 96 64 32 128, 0.972164490216, 9.27719116211
0.00358991538337, tanh, 9.73204410803e-05, 96 64, 0.654544244013, 1.62889432907
0.00501968291089, sigmoid, 0.0609524442044, 96 64, 0.178793911066, 0.98010545969
0.0940054946648, leaky_relu, 0.000349780569886, 96 32 128, 0.256972447916, 6.86030244827
0.0166296689458, tanh, 4.51462184347e-05, 32 96 128, 0.199168877938, 0.765582978725
0.000101001186406, relu, 0.000586186445651, 96 128, 0.0448405765909, 0.639228820801
0.000239915716846, sigmoid, 3.44249153174e-05, 32 64 128, 0.9953766892, 0.981098353863
0.349448684273, sigmoid, 0.00236516436731, 96 128 64 32, 0.986865204067, 0.977036774158
0.00183460280841, leaky_relu, 0.0468550890688, 64, 0.908411638564, 0.778662025928
0.333717762994, relu, 0.00125521572503, 96 32, 0.358597448138, 0.979042172432
0.142021343197, leaky_relu, 0.000509045653575, 32, 0.488939074864, 0.752053380013
0.352831703864, relu, 2.89716860539e-05, 64 128 96 32, 0.739300721788, 27.4317054749
0.000378105123421, leaky_relu, 1.24194658945e-05, 96 32 64 128, 0.911762414926, 0.969682753086
0.000312023980419, tanh, 0.00580012332004, 64 96, 0.206217035121, 0.604386389256
0.0110697102509, leaky_relu, 1.13222111485e-05, 96 32 128, 0.215773013398, 0.604929804802
0.0206745469472, leaky_relu, 2.39225666218e-05, 128 64 32, 0.0942860151955, 0.611751794815
0.0223026319876, sigmoid, 0.000131566343081, 64 128 96 32, 0.663443545202, 0.972472250462
0.00344216125351, sigmoid, 0.0188348619, 128 32, 0.965221868669, 0.979444265366
0.102162613662, leaky_relu, 0.000814656900003, 32 64 128 96, 0.311250525478, 2757.34765625
0.0498561005256, tanh, 0.00174690581514, 32 96, 0.263908538845, 0.745751976967
0.000148946559123, sigmoid, 0.0819003459831, 64 96 128 32, 0.265715401372, 0.980124473572
0.028161889857, sigmoid, 3.05672244561e-05, 32, 0.509990564311, 0.882658421993
0.049737971095, leaky_relu, 0.000141010333453, 64 32, 0.113006799032, 0.667784929276
0.0058726328896, tanh, 0.000828335357182, 96 64 32, 0.174398473711, 0.71306926012
0.0149724672164, sigmoid, 1.6607944947e-05, 128 64 32, 0.19015297588, 0.724707365036
0.983189022569, tanh, 2.93523374369e-05, 128 32 64 96, 0.735991767203, 14.5501861572
0.00252749248297, tanh, 0.000117497953249, 32 96 128 64, 0.493243172627, 1.08286237717
0.00137956182696, sigmoid, 0.0384363766314, 64 96 128 32, 0.140629110612, 0.980432927608
0.000177643601141, leaky_relu, 0.0118578413799, 32 128 96, 0.543193405107, 0.70693397522
0.0467806765886, leaky_relu, 0.0555524789211, 64 96, 0.105478796085, 0.736832797527
0.860492371037, tanh, 0.00754742677813, 64 32 128, 0.617357756234, 3.71907782555
0.00257324805482, leaky_relu, 0.0178751842991, 96 64, 0.636432225978, 0.684122622013
0.000686267241361, relu, 0.000264438182828, 128 64, 0.795032160652, 0.733547508717
0.00797072636269, sigmoid, 0.00752813296478, 128 96, 0.017458912804, 0.748382210732
0.00134499723986, sigmoid, 6.40519655066e-05, 128 96 64 32, 0.101770837935, 0.818183779716
0.00340289595337, leaky_relu, 6.78496719761e-05, 96 128 32, 0.570891003673, 0.698762238026
0.0186119079364, leaky_relu, 0.000146812995413, 64 32, 0.263606374407, 0.666180610657
0.0436579063958, relu, 0.00694870886345, 128 64 32 96, 0.6616626649, 0.972967684269
0.0176758492802, leaky_relu, 1.00359123261e-05, 128 64 32, 0.998450645735, 0.975695073605
0.0979584751927, relu, 0.00448071767199, 96 32, 0.673091422739, 0.972835421562
0.000102135652546, leaky_relu, 0.00109466828416, 128 64 96, 0.476106456935, 0.600153625011
0.0592176811569, sigmoid, 0.000577467658253, 96 32, 0.425608642326, 0.694895088673
0.00145647565712, leaky_relu, 5.83329283789e-05, 32 64 96 128, 0.796501905834, 0.973838925362
0.000356482529234, relu, 0.000158043909543, 32 128 96, 0.665540349948, 0.732311427593
0.00640656563382, tanh, 5.95930041314e-05, 32 96 64, 0.640128846567, 1.80725216866
0.000450776099654, leaky_relu, 0.000166348953484, 32 128 96, 0.625334861639, 0.72760373354
0.000104912239643, relu, 0.000651309625446, 128 96 32 64, 0.541030521281, 0.731449782848
0.00043591649141, sigmoid, 0.000583821927168, 64 96 32, 0.674899084144, 0.819470107555
0.0372301807433, leaky_relu, 0.00182223050628, 96 64 128 32, 0.81165507084, 1.2360868454
0.00313449130592, tanh, 0.00992171313987, 64 32 96, 0.669839526598, 0.864919424057
0.403804856761, leaky_relu, 5.41296095718e-05, 128 64, 0.855700013268, 351479.53125
0.00378740099966, sigmoid, 0.00022694657953, 96 32 64, 0.505150862837, 0.891314864159
0.00247992640649, leaky_relu, 0.000663142019422, 128 96, 0.958221322288, 0.931220531464
0.00233732152471, leaky_relu, 6.91493311302e-05, 32, 0.630405507013, 0.71691352129
0.879597380332, leaky_relu, 0.000296701367377, 64 32 128 96, 0.983552598873, 7.14413590022e+17
0.000122343634529, leaky_relu, 0.0427315359819, 96 128, 0.650211451834, 0.747440338135
0.000190120856594, sigmoid, 2.28705025966e-05, 32 128, 0.422020699606, 0.754725635052
0.0225840926646, sigmoid, 1.41069176985e-05, 128, 0.276761132607, 0.820338606834
0.132074733739, sigmoid, 0.0246922072762, 64, 0.835250795212, 0.825458705425
0.362533779725, leaky_relu, 0.000279621192457, 64 128, 0.931634562277, 27857.8203125
0.0137807031183, tanh, 0.000325243458328, 32 64, 0.605497221134, 1.43839049339
0.000404027840551, tanh, 4.97440809863e-05, 128 96 64, 0.166687391636, 0.595780074596
0.00107471136729, sigmoid, 0.00048668003913, 128 32, 0.190518474293, 0.618735015392
0.5523099236, tanh, 0.00368333629629, 128 32, 0.28394767178, 0.826838970184
0.0513000027506, relu, 0.00908970511356, 128 32 64 96, 0.849625108011, 0.985398888588
0.00127843747593, relu, 0.0297121681451, 128 96 64 32, 0.189483322316, 0.976094067097
0.0683814527583, relu, 0.0145937937445, 96 128 32 64, 0.592311815537, 0.94893848896
0.00047687735145, sigmoid, 0.00846473138833, 64 128 32 96, 0.737014195728, 0.981059134007
0.268777809158, leaky_relu, 0.000153758569607, 128 64 96, 0.40739361692, 54629.5625
0.0267751714101, sigmoid, 0.0123923744035, 128 64 96, 0.82587956952, 0.976211547852
0.0666188695848, sigmoid, 0.00646013884786, 128 32 64, 0.732672065563, 0.977176785469
0.00192444748928, leaky_relu, 0.00923433981598, 128 96 32, 0.842434283168, 0.810396075249
0.536865960912, sigmoid, 0.0005015466733, 32 64, 0.362167168999, 0.734340250492
0.000394084871019, sigmoid, 0.000551674581893, 64 96 128 32, 0.890380774459, 0.980008721352
0.0843306577846, tanh, 0.0245829231484, 32 64 128 96, 0.203155633477, 0.668669402599
0.000695948601849, leaky_relu, 0.000738854798003, 128 32 96 64, 0.0969976521458, 0.592492520809
0.0589668353468, leaky_relu, 0.00985101929645, 128 96 64 32, 0.545445402347, 0.833967864513
0.0003458613182, sigmoid, 0.000292018607276, 128 96, 0.144677266761, 0.614820182323
0.00130517294873, tanh, 0.00480316706002, 32 128 64, 0.166280368504, 0.634174823761
0.863688709945, relu, 0.000485203754807, 64 96, 0.66646142256, 1.65470731258
0.310808207252, sigmoid, 0.00512488484755, 96 64 128, 0.721442500118, 0.976791858673
0.113540728142, tanh, 0.00467441099645, 64 96 32, 0.871240517975, 0.991491258144
0.326458879424, leaky_relu, 6.68684112208e-05, 32, 0.637538784664, 12.4293012619
0.0350059342186, leaky_relu, 2.15372617196e-05, 96 128 64 32, 0.45959257155, 0.944011986256
0.081553845212, relu, 0.00457345515784, 96 32, 0.628988019835, 0.974209487438
0.00062342805895, relu, 0.00974838870949, 64 32 128, 0.328792118701, 0.622850716114
0.317136679608, sigmoid, 0.000322788332724, 64 96 128, 0.660846140456, 0.995716512203
0.368971040447, relu, 0.00660038843195, 32 96 64 128, 0.374474346116, 0.97627300024
0.00018760914737, tanh, 0.000233782377061, 96 128 64, 0.461280513765, 0.694684505463
0.215238875855, sigmoid, 0.0440592125904, 64 128 32 96, 0.147985064461, 0.980681121349
0.180977747848, tanh, 0.0902216972939, 128 64 32, 0.680328069838, 0.972126960754
0.483892078127, tanh, 0.000150718605736, 96 64 32, 0.833435005296, 2.0078151226
0.0984953094993, tanh, 0.00663889992424, 32 64 96, 0.746167674631, 3.74167346954
0.00370838649852, leaky_relu, 1.85812850785e-05, 64 128 32 96, 0.288176792651, 0.586099803448
0.0171011267907, tanh, 0.000557685625316, 64 96 128, 0.44311969637, 1.0983273983
0.000247615310789, tanh, 0.00816863226209, 128 32 96 64, 0.436576705024, 0.730147063732
0.231606775124, tanh, 0.00408994665819, 96 32 64 128, 0.0171767192926, 0.682461321354
0.00162366234735, sigmoid, 0.000343406493101, 96 32 128, 0.0230057044786, 0.631539046764
0.450315067457, relu, 0.000170841109203, 64 128 96, 0.840252869762, 46.7468681335
0.00209073406112, sigmoid, 0.000318638818032, 96 32, 0.439969990153, 0.671381950378
0.0146503906821, sigmoid, 7.10772331307e-05, 128 32 96, 0.275483262837, 0.815176725388
0.00715603291233, relu, 0.000408730616373, 128 64 32 96, 0.9920434758, 0.975635945797
0.992569498436, relu, 0.0373920862446, 64 32 128 96, 0.289531128956, 0.98018604517
0.349291299369, relu, 0.000889260958881, 64 32 128, 0.550648563424, 0.978144645691
0.0108649983741, tanh, 0.080020188639, 128 96 64, 0.111369441596, 0.975795924664
0.000341164942007, sigmoid, 0.000300920692588, 64 128, 0.109231277425, 0.647866308689
0.177989459534, relu, 0.010882665725, 128 64 32, 0.0943736970877, 0.923754453659
0.011459022259, tanh, 4.20122623949e-05, 96 128, 0.8036733585, 6.51546192169
0.0028960439128, leaky_relu, 0.000105077022313, 64, 0.234054241963, 0.603627741337
0.000384589836412, tanh, 0.00503900155719, 32 64 128, 0.538475300517, 0.831776559353
0.00200508200828, relu, 0.000449991622288, 96 128, 0.218583429089, 0.601848721504
0.00160563990336, tanh, 1.46498192735e-05, 64 128 32 96, 0.458724555048, 0.868421971798
0.0100288813121, sigmoid, 0.000522538880915, 96 128 32, 0.546440771295, 0.977153480053
0.000117057332635, leaky_relu, 0.000117758930705, 32 128 96, 0.685425023693, 0.791887402534
0.000248690996717, tanh, 0.000915403810427, 96, 0.706071584009, 0.661197125912
0.00159460826226, leaky_relu, 0.00906067704812, 64 32 128, 0.441820188288, 0.678920686245
0.00163255519808, leaky_relu, 0.00230777516944, 32 64 128, 0.640065795312, 0.729953885078
0.00144408273898, sigmoid, 0.000698136287081, 64, 0.972680198016, 0.767546355724
0.00248062636392, relu, 0.0289821080834, 128 64 32 96, 0.380641281301, 0.978340148926
0.5980644056, sigmoid, 0.000199772034582, 32 96, 0.810671627303, 1.0098130703
0.000819197524119, leaky_relu, 0.00245821605759, 128 32 64, 0.407885758184, 0.634818017483
0.472156695407, tanh, 0.000538079033547, 128 32 96, 0.171962612021, 0.858743011951
0.00846519512855, sigmoid, 0.00732244067837, 128 64 32, 0.408364191312, 0.979528367519
0.0260277992446, relu, 0.000592091853121, 64 128, 0.768683450752, 0.965758979321
0.067898141918, tanh, 1.1967848644e-05, 32 128 64, 0.282549648689, 0.799548149109
0.424045794659, leaky_relu, 0.000783526714654, 96, 0.658535924425, 169.139785767
0.81388830281, tanh, 2.54048343718e-05, 128 96 64 32, 0.266336549915, 1.55308520794
0.0289490580902, tanh, 0.0567041300669, 128 96 32, 0.96789498334, 0.976212203503
0.124390260562, relu, 0.000434779714106, 64 128 96 32, 0.0384946957086, 0.980847895145
0.00277861828605, leaky_relu, 4.05528788187e-05, 96 128 64, 0.532895145586, 0.611130177975
0.00108980266558, tanh, 0.0355314297962, 32 64 128 96, 0.27299165639, 0.761011898518
0.00847152126019, leaky_relu, 0.00133805242846, 32 96 128, 0.390421302795, 0.622017204762
0.136757155551, tanh, 0.000435727673468, 96 128 32, 0.0712921516235, 0.706598699093
0.000141605877456, tanh, 0.00433425650199, 128 96 32, 0.697486311449, 0.75144892931
0.064487435618, relu, 0.00416032316695, 128 32 96 64, 0.980751470157, 0.976278364658
0.000791290768968, relu, 0.00561156987506, 32 64 128 96, 0.673299719379, 0.748175024986
0.000232518586753, sigmoid, 0.00036100856059, 32 128 64 96, 0.645291972735, 0.980952262878
0.032643107175, relu, 0.00703609965292, 128 96 32 64, 0.708752543218, 0.974871814251
0.02137129258, relu, 0.0173211901616, 128 32 64 96, 0.573460401486, 0.976971447468
0.000453725108273, tanh, 0.0208179034865, 64 128, 0.415690284062, 0.589080393314
0.735813795198, relu, 8.24310644862e-05, 128 96 32 64, 0.204244424248, 52.8937683105
0.129179650923, sigmoid, 0.000467907922559, 96 32 64, 0.00394120342073, 0.741664767265
0.000838371246257, relu, 0.0249368034581, 32 128 64 96, 0.125706743534, 0.977671980858
0.099819922363, tanh, 0.000552366996348, 32 96 64, 0.212169954346, 0.728395164013
0.101571161666, leaky_relu, 0.000929573583068, 96 128 64 32, 0.509126863028, 108068.960938
0.052502416918, leaky_relu, 0.000168581299092, 32 128, 0.205299091345, 0.752039909363
0.00101506695211, relu, 0.0239689147214, 96 64 32 128, 0.618410903332, 0.978425323963
0.00443700304686, relu, 0.000243804624479, 64 96, 0.493797425369, 0.629493951797
0.398169244446, sigmoid, 0.000608239161923, 32 96 64, 0.930004972329, 1.04149711132
0.22755554541, leaky_relu, 0.0119901782282, 32 64 96 128, 0.0781796173641, 2181949.25
0.168870707682, relu, 0.0963965217221, 64 96, 0.558334751932, 0.863876223564
0.000129708572297, tanh, 0.00357645213195, 64 128 96 32, 0.463899254848, 0.730111122131
0.0957814382507, tanh, 0.0900467614312, 32 64 96, 0.729939078091, 0.973083019257
0.000105006470494, relu, 0.000519457573944, 128 32 64 96, 0.393877446084, 0.613032102585
