Learning Rate, Activation Function, Weight Decay, Hidden Layers, Validation Error
0.993999185415, leaky_relu, 0.000173745273854, 32 64 96, 245923664.0
0.0160797564803, relu, 0.000861919835433, 64 32 96 128, 0.735710024834
0.005943562062, relu, 0.0681512401818, 32, 0.735424816608
0.000623343258084, leaky_relu, 0.00534042121709, 128 96 64 32, 0.682740747929
0.73262203979, leaky_relu, 0.000203816311742, 64 96 128 32, 373637.5
0.000814438767092, leaky_relu, 0.0209489878808, 96 128 32 64, 1.00013232231
0.000287876016442, leaky_relu, 0.000319310777329, 96 128 64 32, 0.661431968212
0.464391306039, leaky_relu, 0.0159321648677, 128 32 64 96, 2449.3269043
0.000121968412429, leaky_relu, 0.0229662543152, 64 128 32, 0.695641219616
0.174940428338, relu, 0.000445449032974, 64 32 96, 1.01430976391
0.00308622730847, leaky_relu, 0.000615446081993, 128 64, 0.654502630234
0.803108762278, relu, 0.00128494121103, 128 64 32, 0.997277379036
0.0503723937463, relu, 0.0262100337862, 96 128 32 64, 1.00118017197
0.316200004911, relu, 0.0198024765474, 128 32, 0.92896926403
0.00554166538426, leaky_relu, 0.000708623975816, 96 128 64, 0.701757848263
0.000341515106585, leaky_relu, 0.000206925951101, 32, 0.792285501957
0.00551178818209, leaky_relu, 0.0031949816257, 128 96 32 64, 0.71962082386
0.00407901886822, relu, 0.00607035702398, 64 128 96, 0.687302231789
0.0401650568501, leaky_relu, 0.0267430007765, 96 64 128 32, 1.00190377235
0.0015525719554, relu, 0.000144935717101, 128 64 96, 0.741441488266
0.000471285457194, leaky_relu, 0.0633067311521, 64, 0.723155736923
0.00128130087991, relu, 0.0393180138286, 64 128 32 96, 1.00003218651
0.0383726711434, relu, 0.000242414217747, 64 128 32, 0.693779945374
0.0540259476861, leaky_relu, 0.000544544370452, 64 32 128, 0.776908755302
0.000240274249075, relu, 0.0012332509987, 128 64, 0.699806392193
0.000290629346735, leaky_relu, 0.00763304832559, 128 96 32 64, 0.691355109215
0.000729335872623, leaky_relu, 0.000129543208853, 32 128 64 96, 0.753260910511
0.000402160144801, relu, 0.0131348419752, 96 128 32, 0.680045187473
0.0140770117069, relu, 0.00249638704563, 96 64 128 32, 0.647043645382
0.633381522869, relu, 0.00870348295967, 64 96, 0.997641921043
0.00194282043193, relu, 0.000374873662615, 96 32, 0.692903161049
0.0307099244863, relu, 0.0002214014768, 96 64 128 32, 0.826414763927
0.016562038731, leaky_relu, 0.000537761395206, 32 64 128, 0.728606522083
0.03564971244, leaky_relu, 0.0780677472585, 64, 0.760930001736
0.000392217827823, relu, 0.0139027226849, 32 128 96 64, 0.996508181095
0.00259598593051, leaky_relu, 0.000178028652557, 128 32 64 96, 0.750138163567
0.000249248194506, relu, 0.0023681654995, 128 64 32, 0.646431922913
0.00113358252295, relu, 0.0424016543625, 96 32 128, 0.812494039536
0.0979172512372, relu, 0.000107684904191, 96 64, 0.924660921097
0.00652999888105, leaky_relu, 0.00584520290321, 96 32 128 64, 0.743986129761
0.0314938779208, relu, 8.43336574809e-05, 32, 1.24360001087
0.00177210840951, relu, 0.00809482891341, 64 96 128, 0.636074185371
0.000286291518975, relu, 0.0558408729863, 128 32 96 64, 0.996333479881
0.0665895186646, leaky_relu, 0.0830682640246, 64 32 128, 0.99623644352
0.00316306935513, relu, 0.000326250932188, 32, 0.837998390198
0.0055147169703, relu, 2.92318553473e-05, 64 96 32 128, 0.708491206169
0.000155100696425, relu, 0.0021549542912, 128 96, 0.640073060989
0.00216519379808, relu, 0.0208743632288, 96 64, 0.619896888733
0.117463706285, relu, 0.0846967640469, 128, 0.775621592999
0.0362298363384, leaky_relu, 0.0711749949697, 64 32, 0.998190283775
0.0091451428993, relu, 1.00626620674e-05, 64 32 128 96, 0.687962591648
0.0119743638691, leaky_relu, 0.000231091072452, 96 32 128, 0.677439987659
0.0431123602196, leaky_relu, 0.000268140736271, 96 128 32 64, 0.812821924686
0.000893031487575, relu, 0.010797073233, 32 96 64, 0.618520021439
0.57094884798, leaky_relu, 1.55421710225e-05, 64, 594.81237793
0.0599180863047, relu, 0.000125843338434, 64 32 96 128, 1.07008445263
0.0166202104473, relu, 0.00313253524695, 96 64 32, 0.620827436447
0.00947168133069, relu, 3.7901083516e-05, 64 128 96 32, 0.712321281433
0.00168904668014, relu, 0.00026202221976, 64 96 128 32, 0.777846872807
0.000589001692989, leaky_relu, 0.000304249165006, 64 128, 0.776021838188
0.000206120192491, relu, 1.40977971552e-05, 128 32 64 96, 0.718650698662
0.00928185142491, relu, 0.0117361247062, 128 32 96 64, 0.797883689404
0.201975621348, relu, 0.00010359896717, 32 64, 1.00574469566
0.0380452804274, leaky_relu, 6.35416012628e-05, 128 96 32 64, 0.903849005699
0.0160837214877, leaky_relu, 0.00162920551931, 32 96 128, 0.756156980991
0.680071912611, leaky_relu, 0.00181511961728, 96 128 64 32, 2979858.75
0.000513946079559, relu, 0.0163115193056, 32 96 64 128, 0.762981951237
0.00116535100082, relu, 0.0676753110343, 64, 0.730666279793
0.000233427172997, relu, 0.000121632677083, 32 128 64 96, 0.721710801125
0.0223154075846, leaky_relu, 0.00222850945865, 32 128 64 96, 0.68964445591
0.00100301370311, leaky_relu, 0.0261249056034, 96 32 128 64, 0.998794853687
0.0222093388413, relu, 9.48481546172e-05, 64 96 32 128, 0.66741257906
0.0198575985923, leaky_relu, 0.00160805833322, 32 64 128, 0.734654068947
0.0155818245043, leaky_relu, 0.0377754980879, 64 128 32 96, 1.00089263916
0.000137282358382, relu, 0.000196732292725, 64 32 128 96, 0.742266476154
0.00767444458881, relu, 0.000767238023482, 128, 0.675605416298
0.000656634915454, leaky_relu, 0.000139771191339, 32 96 64, 0.788335859776
0.062687027645, relu, 1.18696544195e-05, 32 128 64 96, 1.1017677784
0.00322257291402, leaky_relu, 0.0192926864352, 96 32 128, 0.695731163025
0.00837153099253, relu, 1.04989777436e-05, 128 96 64, 0.688152730465
0.491335915686, leaky_relu, 7.52678687134e-05, 128, 459.838226318
0.00574434689731, leaky_relu, 0.000119588234728, 96 64 32, 0.830542623997
0.029204854149, relu, 0.0120614192864, 32 96 128 64, 1.00406694412
0.0166113151999, leaky_relu, 0.00154046110011, 96 128 32, 0.660102427006
0.0807958250428, leaky_relu, 0.000228031278558, 64 128, 0.820005834103
0.046832112287, relu, 0.00104686917019, 96 64 32 128, 0.711323440075
0.000637113922849, leaky_relu, 0.000137050925633, 96 32 128, 0.600050389767
0.401294178562, leaky_relu, 0.00858783923537, 96, 0.663978099823
0.0393322199163, leaky_relu, 0.00805804615613, 64 96, 0.631280183792
0.339887414986, relu, 0.0800109215155, 96 64 128 32, 1.62332141399
0.0354517090981, leaky_relu, 0.028646146825, 128 96 32 64, 1.0016387701
0.00130146084648, relu, 0.00248125711871, 128 64 32 96, 0.680466413498
0.166321563133, relu, 0.000249864549458, 96 64 128, 0.999655306339
0.00096628598895, relu, 0.000108285682663, 96 128 32 64, 0.730356097221
0.134483766714, relu, 0.000166406400355, 128 64 32, 1.00633645058
0.000311673398116, leaky_relu, 1.42355165684e-05, 128 96 64, 0.684533655643
0.044418377424, relu, 1.9248296144e-05, 128, 0.738588571548
0.00477661833835, leaky_relu, 2.35611017225e-05, 96 32 64 128, 0.778373003006
0.000102337803803, leaky_relu, 4.13014949081e-05, 128 64 96, 0.736490905285
0.297720282592, leaky_relu, 0.000152243270804, 64 96 128, 392.037322998
0.0516945781452, relu, 0.00283217854822, 64 32 96, 0.660542190075
0.000354737163847, leaky_relu, 0.000338512557344, 64, 0.752855181694
0.0459497251389, leaky_relu, 0.0394404631989, 128 64 96, 1.00018036366
0.219979072292, leaky_relu, 0.0131595077388, 128 32 96 64, 1.17566275597
0.0103099965262, leaky_relu, 0.0012744200771, 64 32 128, 0.693828582764
0.00143015353136, leaky_relu, 0.00390713487049, 96 64 128, 0.661996722221
0.0101792799286, leaky_relu, 0.0559935629531, 64 128, 0.78240698576
0.000873310282048, leaky_relu, 0.000245903543979, 128 32, 0.6549000144
0.000259036198854, relu, 0.000156866864646, 96 64, 0.665545761585
0.00015943997929, relu, 1.94455831218e-05, 32 96 128 64, 0.815638244152
0.573737555782, leaky_relu, 0.0616706015426, 96 64 128, 542.075744629
0.000743274400735, leaky_relu, 0.011393330874, 96 128 64 32, 0.999733448029
0.00048877970585, leaky_relu, 1.89360897874e-05, 96 64 128, 0.680095434189
0.0288179450287, relu, 0.014998959684, 32 96 128 64, 1.00355637074
0.0167687650658, relu, 0.00102316913353, 96 128 32 64, 0.733485102654
0.000522283314773, relu, 1.75558575476e-05, 128 96 64 32, 0.700928866863
0.00184830620425, relu, 0.00019055566734, 96 128 64, 0.758711755276
0.0127812885371, relu, 0.000348159117801, 32 64 128, 0.805473744869
0.0788064220567, relu, 0.0422714948749, 32 128 96 64, 0.998514056206
0.0260911436517, leaky_relu, 0.0260505127214, 32 128 96, 0.787070274353
0.0306930565565, leaky_relu, 0.0121268550328, 32 64 96 128, 1.00389862061
0.153787737072, relu, 0.0657093522735, 64 32 128, 0.994792461395
0.0487924578835, leaky_relu, 0.0325610654552, 96 128 64 32, 1.00120329857
0.340139131427, relu, 0.00297233045661, 32 128, 1.00673484802
0.000124233460964, leaky_relu, 0.0627271973189, 32 64 96 128, 0.998106658459
0.0693289480731, leaky_relu, 0.087212695128, 32 64, 0.993944883347
0.0352723936836, leaky_relu, 0.000577975714408, 96 32 128, 0.685048222542
0.000931902240325, relu, 7.01978732174e-05, 96 128 32 64, 0.736740231514
0.978733922251, relu, 0.0219184686494, 32 96 64, 1.05062961578
0.00206886378883, relu, 0.00133478139885, 128 96 64, 0.70095872879
0.313079450931, relu, 9.67160729263e-05, 32 128 64, 0.994413912296
0.0849575885035, relu, 0.076154515876, 32 96 64, 0.996428787708
0.232432101449, relu, 0.0182276393381, 64, 0.6207036376
0.0105937024452, relu, 0.0882416293251, 128 64, 0.997520267963
0.0549694522836, relu, 0.0128264507914, 128 64, 0.614911675453
0.585507602415, relu, 1.4161094898e-05, 128 64 32, 0.990774989128
0.000334533888977, relu, 1.13292897701e-05, 128 96 64, 0.652938187122
0.0362494678292, leaky_relu, 0.000490596372639, 96 32, 0.721619665623
0.00060001470412, relu, 0.00251050798826, 64 128 32, 0.642287969589
0.00386034229139, relu, 0.00378921002198, 64 96 128, 0.687143266201
0.00583760919817, leaky_relu, 3.76917832203e-05, 128, 0.663274109364
0.00178528285939, relu, 2.21379154646e-05, 128 32 64 96, 0.729056060314
0.00015898793204, relu, 9.55189389244e-05, 128 32 64 96, 0.726264595985
0.014699526719, leaky_relu, 7.80038182125e-05, 128 64 32 96, 0.763962984085
0.0459469202744, relu, 0.00339038018785, 96 32 128, 0.627849519253
0.00168545481654, leaky_relu, 0.00308374807107, 64 128 96, 0.657680928707
0.117692563017, leaky_relu, 0.00306442850452, 32 64, 0.720311045647
0.507220361453, relu, 0.0114173491757, 128 96, 1.01481497288
0.326071513664, leaky_relu, 0.00181723637669, 128 96 32 64, 6.90983486176
0.0088041204335, relu, 0.000262049714768, 64, 0.736210405827
0.00032489847877, leaky_relu, 3.33999355681e-05, 32, 0.743845641613
0.00253523814282, leaky_relu, 7.76732234838e-05, 128 96 32, 0.75216370821
0.00731398286347, relu, 0.00184971175304, 32 64 128, 0.715364396572
0.00139999121358, relu, 3.50118714862e-05, 96 64 128, 0.741198837757
0.0271845195682, relu, 4.63681731541e-05, 128 64 32, 0.735462069511
0.674898636394, relu, 0.00310449898585, 96 128, 1.00581729412
0.304234314224, leaky_relu, 0.000644296029096, 96 128 32, 2.92671656609
0.297919687739, relu, 0.000669675554936, 32 96 128, 1.0063893795
0.00159890646004, relu, 0.0589689040151, 128 64, 0.807214617729
0.000116266655216, relu, 0.000120192627822, 96 128 64, 0.673619687557
0.0192150664684, leaky_relu, 0.00147013888429, 128 96 32 64, 0.670139431953
0.0640415871618, relu, 0.000932020154309, 128 64 32 96, 0.76123726368
0.00080986861105, leaky_relu, 0.000145137398162, 32 64 128, 0.726858019829
0.00535335628191, relu, 0.0893470844959, 32 64 96, 0.99747043848
0.0587812648669, relu, 0.0537091964267, 96 32 64, 0.998985290527
0.022397847686, leaky_relu, 7.30365562007e-05, 64 128 32, 0.705018043518
0.00365174228357, relu, 0.0346085340754, 96 32 64 128, 1.00123786926
0.000526778846125, leaky_relu, 3.31266534702e-05, 32 128, 0.644623219967
0.012143505845, relu, 0.00477073443726, 96 64 128 32, 0.720480799675
0.00176330937044, leaky_relu, 0.0578485204691, 64 96 32 128, 0.999264061451
0.000696085510641, relu, 0.000214343812007, 64 128, 0.762759923935
0.856637710257, relu, 0.0347841416312, 128 32 64 96, 1.01942360401
0.638857715168, leaky_relu, 0.0106970369588, 32 128 96, 484.703826904
0.0402842823303, leaky_relu, 0.00470005807805, 96 128 64 32, 0.733605921268
0.0759499643613, relu, 0.0351068708558, 128 64 32 96, 0.99953764677
0.00830351972101, relu, 0.000155334314637, 64 96 32, 0.696489036083
0.511756600458, relu, 0.0153215889075, 96 32 128 64, 25.2530899048
0.0164532795686, leaky_relu, 0.00549465821448, 32 96 128, 0.653545439243
0.0404493367497, leaky_relu, 0.0185000056884, 96 128 64 32, 1.00298857689
0.000214938804041, leaky_relu, 2.54315594098e-05, 64 32 128, 0.674569964409
0.000292207477977, relu, 2.82687207096e-05, 128 96 32, 0.69093734026
0.574586184881, relu, 0.000831021112805, 128 32 64, 1.00615358353
0.00165148092968, leaky_relu, 0.0180896394034, 64 32, 0.621911406517
0.0141735727495, relu, 0.00184222305867, 32 96 64 128, 0.741061389446
0.000375334200258, relu, 0.000136047230486, 64 128 96 32, 0.725247144699
0.000117349226157, relu, 0.00292286365272, 32 96, 0.709277033806
0.0976260731529, leaky_relu, 0.0173006213165, 128 32 64 96, 1.00111687183
0.00152354200158, relu, 0.00435115582318, 96 64 128 32, 0.742942690849
0.0257957813255, relu, 0.000278973770432, 96 64 32 128, 0.765076339245
0.00240786836757, relu, 0.0303597602813, 128 32 96, 0.791439294815
0.00120754363531, relu, 0.0605375904113, 64 128 32, 0.998245835304
0.0029637193515, relu, 0.0962692995377, 64 128, 0.997168898582
0.004319290499, leaky_relu, 0.00719329574713, 96 32 64, 0.65028911829
0.124253395904, relu, 0.00168341798971, 96 128, 0.833328902721
0.000188896563797, relu, 7.26301327217e-05, 64, 0.725272893906
0.00947642039898, leaky_relu, 0.000462382713547, 32, 1.01237595081
0.000206973925265, relu, 0.000142928261467, 96 128 32, 0.660845994949
0.201360506025, relu, 7.52957340649e-05, 64 128 32 96, 1.00622630119
0.000386208765322, leaky_relu, 0.00637689192356, 32 96 128 64, 0.677189826965
0.00437883507917, relu, 0.00903602131328, 64 128 96, 0.64796435833
0.0117002157325, leaky_relu, 0.000299474256669, 32 128 96 64, 0.721625328064
0.000710623531116, relu, 0.0307436271297, 96 32, 0.661687493324
0.510497728086, leaky_relu, 0.00462915201785, 32 96 128 64, 71.1242904663
0.00167825834801, relu, 0.0635516513114, 32 64 96, 0.998637259007
0.00104509568568, leaky_relu, 0.0013385265034, 32 64 128, 0.707703471184
0.00557045527199, relu, 0.0248095829897, 64 128 96, 0.789161860943
0.000156954710897, relu, 0.0029023328189, 32 128 64 96, 0.726910233498
0.184523067011, leaky_relu, 1.25886677249e-05, 128 96 64, 0.986967206001
0.0203872706225, relu, 0.0023011202894, 64 32 128 96, 0.699721336365
0.339324495566, relu, 7.61457943554e-05, 64 96, 1.00631463528
0.000161076875595, leaky_relu, 0.0144100165816, 96 64 128 32, 0.793804943562
0.00301013141119, relu, 0.0310765844525, 96 64, 0.668153762817
0.0076536231325, leaky_relu, 0.0423870660068, 128 96 32, 1.00048720837
0.636441350525, leaky_relu, 9.68056001524e-05, 32 64 96, 7217265.0
0.239416464771, relu, 0.00221464286274, 32 96 64, 0.917395949364
0.00691545430374, relu, 0.00126093986384, 96 64 32, 0.690460503101
0.00848237587405, relu, 0.00827691314991, 128 64, 0.628057718277
0.247661505578, relu, 0.000772014325582, 128, 0.757842063904
0.0672296820175, leaky_relu, 0.0137855708797, 64 96 128 32, 1.00283551216
0.0132552176842, leaky_relu, 0.00143067953376, 128 64 32 96, 0.684761941433
0.0234432477806, leaky_relu, 4.7202727316e-05, 32 128, 0.830849647522
0.00292366806609, leaky_relu, 0.00212799426738, 128 32 64, 0.686771035194
0.0019724949484, leaky_relu, 0.0399882962781, 96 32 128, 1.00071644783
0.00612043145255, relu, 0.00012096646301, 64 96 32 128, 0.757870078087
0.000248764296826, relu, 0.00473175999826, 96 32 64, 0.622349739075
0.753783728506, leaky_relu, 0.00024764666827, 128, 5274.68310547
0.355951306459, leaky_relu, 0.00862750883281, 128 32 64, 1.79688286781
0.284890924657, relu, 0.0272344802289, 64, 0.632404386997
0.0140669849803, leaky_relu, 0.0694175471206, 64 32 96, 0.998469412327
0.751730171562, leaky_relu, 0.000289990826578, 64 32 128, 3938.68823242
0.000243887180539, relu, 8.86399585498e-05, 64 96 128 32, 0.698602437973
0.000265494034184, leaky_relu, 0.00387922969221, 32 64 128, 0.716787040234
0.105718026205, leaky_relu, 0.00161658250346, 64 96 32, 0.929686546326
0.16892713882, relu, 0.000163077726696, 64 32 96 128, 0.995720088482
0.00444952342733, relu, 6.18335258789e-05, 32 64 96, 0.868762075901
0.178435961651, relu, 2.41269187475e-05, 96 32 128 64, 1.00186944008
0.0008097818297, relu, 0.00614514537019, 32 128 64, 0.714913368225
0.00831977160435, relu, 0.00761654674591, 128 96 64, 0.634748578072
0.000484361396597, relu, 0.00151089299473, 96, 0.695480167866
0.363210045096, leaky_relu, 0.098627464841, 32 96 64 128, 2633.38549805
0.595068164925, relu, 0.0196512429276, 96 128 32, 1.34046030045
0.0348343883884, leaky_relu, 8.75291331997e-05, 32 128 96 64, 0.729652106762
0.00144131238654, leaky_relu, 0.0103938535664, 64 128 32 96, 0.713262736797
0.672419873689, relu, 5.02037473301e-05, 96 32, 1.00626242161
0.0395523557796, leaky_relu, 0.0833822667723, 96 32 64 128, 0.997324109077
0.000705449700896, relu, 0.0017559486338, 32 128 96 64, 0.745240747929
0.0448331512722, leaky_relu, 0.00488654717326, 96 64, 0.653430640697
0.162994411067, relu, 1.55930505629e-05, 64 128 96, 1.00250053406
0.0156460191384, relu, 2.15303594862e-05, 64 32 96 128, 0.852989792824
0.008786548616, leaky_relu, 0.0581708072025, 128 96 32 64, 0.999208211899
0.00696164737915, relu, 0.000348628527407, 96 32 128 64, 0.752968192101
0.00290355954415, relu, 0.00072758264071, 64 96, 0.671838104725
0.113862647633, leaky_relu, 0.082159380502, 128 96, 0.855731070042
0.0309657206362, leaky_relu, 1.3664411928e-05, 96 128 64 32, 0.833606123924
0.0198544628021, relu, 0.000901772594913, 128, 0.695736348629
0.00228625944932, leaky_relu, 0.00744488433024, 32 128 96 64, 0.773950576782
0.000205164160741, relu, 3.10577921195e-05, 128 96 32, 0.697279632092
0.000133372200787, relu, 0.000771565380918, 64 32, 0.716901659966
0.023162083552, leaky_relu, 0.00457971526904, 128 96 64 32, 0.761668920517
0.000141935552147, leaky_relu, 0.00335657398944, 32 128 96 64, 0.730673372746
0.000228238400718, leaky_relu, 0.00255502395058, 96 32 64, 0.625824928284
0.00434129269755, leaky_relu, 0.000298059838493, 64 32 96, 0.767328381538
0.0524801311266, leaky_relu, 1.06880627003e-05, 128 64 32 96, 0.908165156841
0.585705032068, leaky_relu, 4.64951958433e-05, 64 128 96, 1079920640.0
0.176219309105, leaky_relu, 0.0062205069343, 96 128 32 64, 0.839149296284
0.0011509550929, leaky_relu, 0.0437079898088, 128 64 32 96, 1.00033593178
0.00169942189734, leaky_relu, 1.80425617255e-05, 96 32 128 64, 0.765202343464
0.883272243805, leaky_relu, 9.1195217755e-05, 32 96 128 64, 87573784.0
0.000550584651412, leaky_relu, 0.00143171270165, 64, 0.757016718388
0.0738719524113, relu, 3.6592121762e-05, 64 128 32, 0.824655771255
